2025-08-09 17:54:33.700 | INFO     | __main__:initialize_system_data:25 - ==================================================
2025-08-30 07:00:42.947 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 林青霞_test.txt
2025-08-30 07:00:43.049 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王宝强.jpg
2025-08-30 07:00:50.682 | ERROR    | utils.document_processor:extract_text_from_image:120 - 图片提取失败: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王宝强.jpg, 错误: Connection error.
2025-08-30 07:00:50.683 | ERROR    | utils.document_processor:load_and_hash_document:156 - 加载或哈希文件失败: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王宝强.jpg, 错误: Connection error.
2025-08-30 07:00:50.683 | ERROR    | __main__:initialize_system_data:95 - 处理文件失败: 王宝强.jpg, 错误: Connection error.
2025-08-30 07:00:50.784 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王强.md
2025-08-30 07:00:50.802 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王强.md, hash: 2c6e673a7b2e06addee354021ad1453c
2025-08-30 07:00:50.802 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 07:00:58.159 | ERROR    | utils.document_processor:parse_resume_structure:79 - 解析简历结构化信息失败: Connection error.
2025-08-30 07:00:58.160 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王强.md
2025-08-30 07:00:58.160 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王强.md, 使用切分器: Markdown
2025-08-30 07:00:58.161 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王强.md 共生成 5 个子块
2025-08-30 07:01:00.087 | INFO     | utils.vector_store:store_resume:115 - 成功存储简历到Milvus, ES和MongoDB, hash: 2c6e673a7b2e06addee354021ad1453c
2025-08-30 07:01:00.087 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 王强.md
2025-08-30 07:01:00.188 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王明数据工程师简历.md
2025-08-30 07:01:00.224 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王明数据工程师简历.md, hash: 21160040a62910ab2e43a6f1cc17a5b6
2025-08-30 07:01:00.224 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 07:01:07.745 | ERROR    | utils.document_processor:parse_resume_structure:79 - 解析简历结构化信息失败: Connection error.
2025-08-30 07:01:07.745 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王明数据工程师简历.md
2025-08-30 07:01:07.745 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王明数据工程师简历.md, 使用切分器: Markdown
2025-08-30 07:01:07.746 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王明数据工程师简历.md 共生成 7 个子块
2025-08-30 07:01:10.343 | INFO     | utils.vector_store:store_resume:115 - 成功存储简历到Milvus, ES和MongoDB, hash: 21160040a62910ab2e43a6f1cc17a5b6
2025-08-30 07:01:10.343 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 王明数据工程师简历.md
2025-08-30 07:01:10.444 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王顺简历.pdf
2025-08-30 07:01:10.607 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王顺简历.pdf, hash: 36aec5b5abc53a4f89f050ffbd665837
2025-08-30 07:01:10.607 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 07:01:17.970 | ERROR    | utils.document_processor:parse_resume_structure:79 - 解析简历结构化信息失败: Connection error.
2025-08-30 07:01:17.970 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王顺简历.pdf
2025-08-30 07:01:17.970 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王顺简历.pdf, 使用切分器: RecursiveCharacter
2025-08-30 07:01:17.971 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\王顺简历.pdf 共生成 4 个子块
2025-08-30 07:01:19.884 | INFO     | utils.vector_store:store_resume:115 - 成功存储简历到Milvus, ES和MongoDB, hash: 36aec5b5abc53a4f89f050ffbd665837
2025-08-30 07:01:19.884 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 王顺简历.pdf
2025-08-30 07:01:19.985 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\赵可的简历.pdf
2025-08-30 07:01:20.084 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\赵可的简历.pdf, hash: a1f819a55416ca2721ecb5d720db9691
2025-08-30 07:01:20.084 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 07:01:27.505 | ERROR    | utils.document_processor:parse_resume_structure:79 - 解析简历结构化信息失败: Connection error.
2025-08-30 07:01:27.506 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\赵可的简历.pdf
2025-08-30 07:01:27.506 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\赵可的简历.pdf, 使用切分器: RecursiveCharacter
2025-08-30 07:01:27.506 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\赵可的简历.pdf 共生成 4 个子块
2025-08-30 07:01:29.218 | INFO     | utils.vector_store:store_resume:115 - 成功存储简历到Milvus, ES和MongoDB, hash: a1f819a55416ca2721ecb5d720db9691
2025-08-30 07:01:29.218 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 赵可的简历.pdf
2025-08-30 07:01:29.319 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\郭杰的简历 _20250806075537.pdf
2025-08-30 07:01:29.602 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\郭杰的简历 _20250806075537.pdf, hash: 2508647664778702bff4db7fee1da765
2025-08-30 07:01:29.602 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 07:01:37.158 | ERROR    | utils.document_processor:parse_resume_structure:79 - 解析简历结构化信息失败: Connection error.
2025-08-30 07:01:37.158 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\郭杰的简历 _20250806075537.pdf
2025-08-30 07:01:37.158 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\郭杰的简历 _20250806075537.pdf, 使用切分器: RecursiveCharacter
2025-08-30 07:01:37.159 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\郭杰的简历 _20250806075537.pdf 共生成 5 个子块
2025-08-30 07:01:39.290 | INFO     | utils.vector_store:store_resume:115 - 成功存储简历到Milvus, ES和MongoDB, hash: 2508647664778702bff4db7fee1da765
2025-08-30 07:01:39.291 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 郭杰的简历 _20250806075537.pdf
2025-08-30 07:01:39.391 | INFO     | __main__:initialize_system_data:102 - ==================================================
2025-08-30 07:01:39.392 | INFO     | __main__:initialize_system_data:103 - 系统数据初始化完成！
2025-08-30 07:01:39.392 | INFO     | __main__:initialize_system_data:104 - 处理结果总结:
2025-08-30 07:01:39.392 | INFO     | __main__:initialize_system_data:105 -   - 成功新增: 18 份
2025-08-30 07:01:39.392 | INFO     | __main__:initialize_system_data:106 -   - 已存在 (跳过): 0 份
2025-08-30 07:01:39.392 | INFO     | __main__:initialize_system_data:107 -   - 处理失败: 1 份
2025-08-30 07:01:39.392 | INFO     | __main__:initialize_system_data:108 - 详细日志请查看: logs\system_init.log
2025-08-30 07:01:39.392 | INFO     | __main__:initialize_system_data:109 - ==================================================
2025-08-30 07:06:04.438 | INFO     | __main__:initialize_system_data:26 - ==================================================
2025-08-30 07:06:04.439 | INFO     | __main__:initialize_system_data:27 - 开始执行系统数据初始化...
2025-08-30 07:06:04.440 | INFO     | __main__:initialize_system_data:28 - 扫描简历目录: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume
2025-08-30 07:06:04.440 | INFO     | utils.vector_store:_initialize_components:25 - 开始初始化向量存储及检索组件...
2025-08-30 07:06:11.209 | INFO     | utils.vector_store:_initialize_components:51 - 向量存储及检索组件初始化完成
2025-08-30 07:06:12.411 | INFO     | __main__:initialize_system_data:53 - 发现 19 个简历文件待处理。
2025-08-30 07:06:12.412 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx
2025-08-30 07:06:12.460 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx, hash: f89443b16c4f3a7d79fd988b601d0f82
2025-08-30 07:06:12.460 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 07:06:15.631 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '黎豪', 'gender': '男', 'age': 33, 'work_experience': 7}
2025-08-30 07:06:15.632 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx
2025-08-30 07:06:15.632 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx, 使用切分器: RecursiveCharacter
2025-08-30 07:06:15.645 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx 共生成 23 个子块
2025-08-30 07:06:29.055 | INFO     | utils.vector_store:store_resume:115 - 成功存储简历到Milvus, ES和MongoDB, hash: f89443b16c4f3a7d79fd988b601d0f82
2025-08-30 07:06:29.056 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: AI大模型个人简历(豪)_2024.03.23_20250809205730.docx
2025-08-30 07:06:29.157 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf
2025-08-30 07:06:30.264 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf, hash: 26d07d497507278334fea0fb6c539a72
2025-08-30 07:06:30.264 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 07:06:32.320 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '黎豪', 'gender': '男', 'age': 33, 'work_experience': 7}
2025-08-30 07:06:32.321 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf
2025-08-30 07:06:32.321 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf, 使用切分器: RecursiveCharacter
2025-08-30 07:06:32.322 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf 共生成 3 个子块
2025-08-30 07:06:34.737 | INFO     | utils.vector_store:store_resume:115 - 成功存储简历到Milvus, ES和MongoDB, hash: 26d07d497507278334fea0fb6c539a72
2025-08-30 07:06:34.739 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: AI大模型个人简历_20250806095046.pdf
2025-08-30 07:06:34.840 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf
2025-08-30 07:06:35.483 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf, hash: baaea69dad6bca6a7b58feb2402f76a1
2025-08-30 07:06:35.484 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-08-30 07:06:36.830 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '刘天宝', 'gender': '男', 'age': 25, 'work_experience': 2}
2025-08-30 07:06:36.830 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf
2025-08-30 07:06:36.831 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf, 使用切分器: RecursiveCharacter
2025-08-30 07:06:36.831 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf 共生成 3 个子块
2025-08-30 07:06:39.438 | INFO     | utils.vector_store:store_resume:115 - 成功存储简历到Milvus, ES和MongoDB, hash: baaea69dad6bca6a7b58feb2402f76a1
2025-08-30 07:06:39.438 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 刘宝.pdf
2025-08-30 07:06:39.539 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\庄宇_简历_20250807105559.pdf
2025-09-01 10:13:55.318 | INFO     | __main__:initialize_system_data:26 - ==================================================
2025-09-01 10:13:55.321 | INFO     | __main__:initialize_system_data:27 - 开始执行系统数据初始化...
2025-09-01 10:13:55.321 | INFO     | __main__:initialize_system_data:28 - 扫描简历目录: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume
2025-09-01 10:13:55.321 | INFO     | utils.vector_store:_initialize_components:30 - 开始初始化向量存储及检索组件...
2025-09-01 10:13:59.706 | INFO     | utils.vector_store:_initialize_components:73 - 向量存储及检索组件初始化完成
2025-09-01 10:14:00.225 | INFO     | __main__:initialize_system_data:53 - 发现 19 个简历文件待处理。
2025-09-01 10:14:00.229 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx
2025-09-01 10:14:00.262 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx, hash: f89443b16c4f3a7d79fd988b601d0f82
2025-09-01 10:14:00.262 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-09-01 10:14:03.774 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '黎豪', 'gender': '男', 'age': 33, 'work_experience': 7}
2025-09-01 10:14:03.774 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx
2025-09-01 10:14:03.774 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx, 使用切分器: RecursiveCharacter
2025-09-01 10:14:03.780 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历(豪)_2024.03.23_20250809205730.docx 共生成 23 个子块
2025-09-01 10:14:10.949 | INFO     | utils.vector_store:store_resume:175 - 成功存储简历到Milvus, ES和MongoDB, hash: f89443b16c4f3a7d79fd988b601d0f82
2025-09-01 10:14:10.949 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: AI大模型个人简历(豪)_2024.03.23_20250809205730.docx
2025-09-01 10:14:11.051 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf
2025-09-01 10:14:11.463 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf, hash: 26d07d497507278334fea0fb6c539a72
2025-09-01 10:14:11.463 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-09-01 10:14:14.283 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '黎豪', 'gender': '男', 'age': 33, 'work_experience': 7}
2025-09-01 10:14:14.284 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf
2025-09-01 10:14:14.284 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf, 使用切分器: RecursiveCharacter
2025-09-01 10:14:14.284 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\AI大模型个人简历_20250806095046.pdf 共生成 3 个子块
2025-09-01 10:14:15.651 | INFO     | utils.vector_store:store_resume:175 - 成功存储简历到Milvus, ES和MongoDB, hash: 26d07d497507278334fea0fb6c539a72
2025-09-01 10:14:15.651 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: AI大模型个人简历_20250806095046.pdf
2025-09-01 10:14:15.752 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf
2025-09-01 10:14:16.147 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf, hash: baaea69dad6bca6a7b58feb2402f76a1
2025-09-01 10:14:16.147 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-09-01 10:14:18.435 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '刘天宝', 'gender': '男', 'age': 25, 'work_experience': 2}
2025-09-01 10:14:18.435 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf
2025-09-01 10:14:18.435 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf, 使用切分器: RecursiveCharacter
2025-09-01 10:14:18.435 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\刘宝.pdf 共生成 3 个子块
2025-09-01 10:14:19.869 | INFO     | utils.vector_store:store_resume:175 - 成功存储简历到Milvus, ES和MongoDB, hash: baaea69dad6bca6a7b58feb2402f76a1
2025-09-01 10:14:19.869 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 刘宝.pdf
2025-09-01 10:14:19.970 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\庄宇_简历_20250807105559.pdf
2025-09-01 10:14:20.206 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\庄宇_简历_20250807105559.pdf, hash: 12b290a99929f37072774abb2dd2fef9
2025-09-01 10:14:20.206 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-09-01 10:14:21.782 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '庄宇', 'gender': '男', 'age': 24, 'work_experience': 1}
2025-09-01 10:14:21.782 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\庄宇_简历_20250807105559.pdf
2025-09-01 10:14:21.783 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\庄宇_简历_20250807105559.pdf, 使用切分器: RecursiveCharacter
2025-09-01 10:14:21.784 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\庄宇_简历_20250807105559.pdf 共生成 4 个子块
2025-09-01 10:14:23.443 | INFO     | utils.vector_store:store_resume:175 - 成功存储简历到Milvus, ES和MongoDB, hash: 12b290a99929f37072774abb2dd2fef9
2025-09-01 10:14:23.443 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 庄宇_简历_20250807105559.pdf
2025-09-01 10:14:23.544 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张丰前端开发工程师简历.md
2025-09-01 10:14:26.597 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张丰前端开发工程师简历.md, hash: 336bede497765123a6f144ee6fa010ef
2025-09-01 10:14:26.597 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-09-01 10:14:28.027 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '张丰', 'gender': '未提供', 'age': 29, 'work_experience': 5}
2025-09-01 10:14:28.028 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张丰前端开发工程师简历.md
2025-09-01 10:14:28.028 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张丰前端开发工程师简历.md, 使用切分器: Markdown
2025-09-01 10:14:28.031 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张丰前端开发工程师简历.md 共生成 7 个子块
2025-09-01 10:14:30.428 | INFO     | utils.vector_store:store_resume:175 - 成功存储简历到Milvus, ES和MongoDB, hash: 336bede497765123a6f144ee6fa010ef
2025-09-01 10:14:30.429 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 张丰前端开发工程师简历.md
2025-09-01 10:14:30.530 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张伟开发工程师.md
2025-09-01 10:14:30.559 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张伟开发工程师.md, hash: 507862e1a6c2919347dd01f6c75f5eb9
2025-09-01 10:14:30.559 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-09-01 10:14:31.990 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '张伟', 'gender': '未提供', 'age': 26, 'work_experience': 3}
2025-09-01 10:14:31.990 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张伟开发工程师.md
2025-09-01 10:14:31.990 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张伟开发工程师.md, 使用切分器: Markdown
2025-09-01 10:14:31.991 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张伟开发工程师.md 共生成 5 个子块
2025-09-01 10:14:33.840 | INFO     | utils.vector_store:store_resume:175 - 成功存储简历到Milvus, ES和MongoDB, hash: 507862e1a6c2919347dd01f6c75f5eb9
2025-09-01 10:14:33.840 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 张伟开发工程师.md
2025-09-01 10:14:33.942 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张笑霞_20250809165744.txt
2025-09-01 10:14:33.943 | INFO     | utils.document_processor:load_and_hash_document:153 - 文件加载并哈希成功: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张笑霞_20250809165744.txt, hash: d9db4bc938a743c0a41f956bac77d81d
2025-09-01 10:14:33.943 | INFO     | utils.document_processor:parse_resume_structure:53 - 开始使用LLM解析简历结构化信息...
2025-09-01 10:14:35.449 | INFO     | utils.document_processor:parse_resume_structure:75 - 简历结构化信息解析成功: {'name': '张笑霞', 'gender': '女', 'age': 66, 'work_experience': 52}
2025-09-01 10:14:35.449 | INFO     | utils.document_processor:process_document:161 - 开始处理单个文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张笑霞_20250809165744.txt
2025-09-01 10:14:35.449 | INFO     | utils.document_processor:process_document:177 - 处理文档: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张笑霞_20250809165744.txt, 使用切分器: RecursiveCharacter
2025-09-01 10:14:35.450 | INFO     | utils.document_processor:process_document:199 - 文档 D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\张笑霞_20250809165744.txt 共生成 4 个子块
2025-09-01 10:14:37.115 | INFO     | utils.vector_store:store_resume:175 - 成功存储简历到Milvus, ES和MongoDB, hash: d9db4bc938a743c0a41f956bac77d81d
2025-09-01 10:14:37.115 | INFO     | __main__:initialize_system_data:88 - 成功处理并存储: 张笑霞_20250809165744.txt
2025-09-01 10:14:37.216 | INFO     | utils.document_processor:load_and_hash_document:125 - 开始加载并哈希文件: D:\LLM_Codes\Chapter3_RAG\SmartRecruit\data\resume\李娜.md
